,url,university_id,university_name,discovered_via,link_group_type,confidence_score,status,extracted_at,error_message
40,https://www.kaplanpathways.com/where-to-study/university-of-brighton-international-college/courses/international-year-one/#/?status=11&course-prefer-study=2,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
41,https://www.kaplanpathways.com/degree-finder/#/search-result?cp_pathway_study_location=3&cp_award_id=1040&filtered=1&status=1,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
42,https://www.kaplanpathways.com/where-to-study/us-universities/university-of-connecticut/programs/english-preparation/,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
43,https://www.kaplanpathways.com/degree-finder/#/search-result?cp_pathway_study_location=4&cp_award_id=1039&filtered=1,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
44,https://www.kaplanpathways.com/where-to-study/ university-of-york-international-pathway-college/courses/#main,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
45,https://www.kaplanpathways.com/where-to-study/university-of-brighton-international-college/courses/,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
46,https://www.kaplanpathways.com/where-to-study/bournemouth-university-international-college/courses/international-year-one/#/?status=11&course-prefer-study=1,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
47,https://www.kaplanpathways.com/where-to-study/university-of-liverpool-international-college/courses/#postgraduate,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
48,https://www.kaplanpathways.com/where-to-study/university-of-york-international-pathway-college/fees-and-dates/,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
49,https://www.kaplanpathways.com/where-to-study/university-of-essex-international-college/courses/#undergraduate,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
50,https://www.kaplanpathways.com/where-to-study/online-study-options/digital-pathways/courses/#pse,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
51,https://www.kaplanpathways.com/where-to-study/kaplan-international-college-london/courses/foundation/#/?status=11&course-prefer-study=1,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
52,https://www.kaplanpathways.com/where-to-study/us-universities/arizona-state-university/application/,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
53,https://www.kaplanpathways.com/degree-finder/#/search-result?cp_pathway_study_location=4&cp_award_id=1304&filtered=1,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
54,https://www.kaplanpathways.com/where-to-study/kaplan-international-college-london/application/,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
55,https://www.kaplanpathways.com/degree-finder/#/search-result?cp_pathway_study_location=8&cp_award_id=1229&filtered=1&status=1,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
56,https://www.kaplanpathways.com/where-to-study/online-study-options/digital-pathways/fees-and-dates/,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
57,https://www.kaplanpathways.com/where-to-study/us-universities/arizona-state-university/programs/degree-admission/,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
58,https://www.kaplanpathways.com/degree-finder/#/search-result?cp_pathway_study_location=5&cp_award_id=1320&filtered=1,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
59,https://www.kaplanpathways.com/where-to-study/nottingham-trent-international-college/fees-and-dates/,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
60,https://www.kaplanpathways.com/where-to-study/ university-of-liverpool-international-college/courses/,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
61,https://www.kaplanpathways.com/where-to-study/online-study-options/courses/#postgraduate,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
62,https://kaplanpathways.com/degree-finder/#/search-result?cp_pathway_study_location=7&cp_award_id=1001&filtered=1,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
63,https://www.kaplanpathways.com/where-to-study/us-universities/pace-university/programs/,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
64,https://www.kaplanpathways.com/degree-finder/#/search-result?cp_pathway_study_location=5&cp_award_id=1046&filtered=1,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
65,https://www.kaplanpathways.com/where-to-study/university-of-brighton-international-college/courses/foundation/#/?status=11&course-prefer-study=4,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
66,https://www.kaplanpathways.com/where-to-study/us-universities/simmons-university/programs/degree-admission/,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
67,https://www.kaplanpathways.com/where-to-study/university-of-nottingham-international-college/application/,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
68,https://www.kaplanpathways.com/where-to-study/kaplan-international-college-london/courses/#undergraduate,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
69,https://www.kaplanpathways.com/degree-finder/#/search-result?cp_pathway_study_location=1&cp_award_id=1047&filtered=1,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
70,"https://www.kaplanpathways.com/degree-finder/#/search-result?status=30&university=16,25,43,53,24,15,28,12,18,20,23,19&preparation_course_type=10;200&subject_area=4,9,14&pathway_study_location=52&degree_level=10&prefer-study=1",1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
71,https://www.kaplanpathways.com/where-to-study/university-of-liverpool-international-college/courses/#main,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
72,https://www.kaplanpathways.com/degree-finder/#/search-result?cp_pathway_study_location=5&cp_award_id=1004&filtered=1,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
73,https://www.kaplanpathways.com/where-to-study/nottingham-trent-international-college/courses/foundation/#/?status=11&course-prefer-study=1,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
74,https://www.kaplanpathways.com/where-to-study/bournemouth-university-international-college/courses/#postgraduate,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
75,https://www.kaplanpathways.com/where-to-study/uwe-bristol-international-college/courses/international-year-one/#/?status=11&course-prefer-study=2,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
76,https://www.kaplanpathways.com/degree-finder/#/search-result?status=7&university=41&institution_short_name=University-of-Bristol&pathway_study_location=42,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
77,https://www.kaplanpathways.com/where-to-study/university-of-liverpool-international-college/courses/foundation/#/?status=11&course-prefer-study=1,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
78,https://www.kaplanpathways.com/where-to-study/canadian-universities/university-of-alberta/application/,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
79,https://www.kaplanpathways.com/degree-finder/#/search-result?cp_pathway_study_location=2&cp_award_id=1004&filtered=1&status=1,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
80,https://www.kaplanpathways.com/degree-finder/#/search-result?cp_pathway_study_location=2&cp_award_id=1002&filtered=1&status=1,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
81,https://www.kaplanpathways.com/where-to-study/us-universities/arizona-state-university/programs/asu-usa-pathways/#main,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
82,https://www.kaplanpathways.com/where-to-study/nottingham-trent-international-college/courses/pre-masters/#/?status=11&course-prefer-study=1,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
83,https://www.kaplanpathways.com/degree-finder/#/search-result?cp_pathway_study_location=7&cp_award_id=1219&filtered=1&status=1,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
84,https://www.kaplanpathways.com/who-we-are/work-with-us/careers-with-kaplan/,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
85,https://www.kaplanpathways.com/where-to-study/us-universities/university-of-connecticut/programs/special-programs/,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
86,https://www.kaplanpathways.com/degree-finder/#/search-result?status=7&university=15&institution_short_name=University-of-Brighton,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
87,https://www.kaplanpathways.com/where-to-study/us-universities/simmons-university/programs/dual-degree/,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
88,https://www.kaplanpathways.com/where-to-study/university-of-york-international-pathway-college/courses/international-year-one/#/?status=11&course-prefer-study=1,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
89,https://www.kaplanpathways.com/where-to-study/uwe-bristol-international-college/application/,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
90,https://www.kaplanpathways.com/where-to-study/us-universities/arizona-state-university/programs/#main,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
91,https://www.kaplanpathways.com/where-to-study/us-universities/arizona-state-university/programs/english-language-program/,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
92,https://www.kaplanpathways.com/where-to-study/us-universities/pace-university/programs/#main,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
93,https://www.kaplanpathways.com/where-to-study/bournemouth-university-international-college/courses/#pse,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
94,https://www.kaplanpathways.com/where-to-study/online-study-options/courses/,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
95,https://www.kaplanpathways.com/where-to-study/bournemouth-university-international-college/courses/,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
96,https://www.kaplanpathways.com/degree-finder/#/search-result?cp_pathway_study_location=10&cp_award_id=1243&filtered=1&status=1,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
97,https://www.kaplanpathways.com/where-to-study/uwe-bristol-international-college/courses/#main,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
98,https://kaplanpathways.com/degree-finder/#/search-result?cp_pathway_study_location=4&cp_award_id=1049&filtered=1,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
99,https://www.kaplanpathways.com/where-to-study/glasgow-international-college/fees-and-dates/,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
100,https://www.kaplanpathways.com/where-to-study/kaplan-international-college-london/courses/foundation/#/?status=11&course-prefer-study=2,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
101,https://www.kaplanpathways.com/where-to-study/university-of-essex-international-college/courses/foundation/#/?status=11&course-prefer-study=3,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
102,https://www.kaplanpathways.com/where-to-study/university-of-essex-international-college/application/,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
103,https://www.kaplanpathways.com/where-to-study/us-universities/university-of-connecticut/programs/#main,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
104,https://www.kaplanpathways.com/where-to-study/university-of-nottingham-international-college/courses/pre-masters/#/?status=11&course-prefer-study=2,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
105,https://www.kaplanpathways.com/where-to-study/bournemouth-university-international-college/fees-and-dates/,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
106,https://www.kaplanpathways.com/where-to-study/university-of-nottingham-international-college/courses/#main,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
107,https://www.kaplanpathways.com/where-to-study/uwe-bristol-international-college/courses/#postgraduate,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
108,https://www.kaplanpathways.com/where-to-study/canadian-universities/university-of-victoria/programs/english-preparation/,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
109,https://www.kaplanpathways.com/terms-and-conditions/accommodation-package-promotional-terms/,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
110,https://www.kaplanpathways.com/degree-finder/#/search-result?cp_pathway_study_location=6&cp_award_id=1002&filtered=1&status=1,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
111,https://www.kaplanpathways.com/who-we-are/work-with-us/,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
112,https://www.kaplanpathways.com/degree-finder/#/search-result?cp_pathway_study_location=10&cp_award_id=1241&filtered=1&status=1,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
113,https://www.kaplanpathways.com/where-to-study/bournemouth-university-international-college/courses/foundation/#/?status=11&course-prefer-study=2,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
114,https://www.kaplanpathways.com/where-to-study/bournemouth-university-international-college/courses/#undergraduate,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
115,https://www.kaplanpathways.com/where-to-study/glasgow-international-college/courses/#undergraduate,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
116,https://www.kaplanpathways.com/where-to-study/university-of-york-international-pathway-college/courses/pre-masters/#/?status=11&course-prefer-study=2,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
117,https://www.kaplanpathways.com/where-to-study/us-universities/simmons-university/programs/dual-degree/#main,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
118,https://www.kaplanpathways.com/degree-finder/#/search-result?cp_pathway_study_location=7&cp_award_id=1046&filtered=1&status=1,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
119,https://www.kaplanpathways.com/where-to-study/nottingham-trent-international-college/application/,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
120,https://www.kaplanpathways.com/where-to-study/us-universities/university-of-oregon/application/,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
121,https://www.kaplanpathways.com/degree-finder/#/search-result?status=7&university=14&institution_short_name=Bournemouth-University,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
122,https://www.kaplanpathways.com/where-to-study/online-study-options/courses/#prepathways,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
123,https://www.kaplanpathways.com/where-to-study/university-of-york-international-pathway-college/courses/#pse,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
124,https://www.kaplanpathways.com/where-to-study/us-universities/pace-university/programs/transfer-admission/,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
125,https://www.kaplanpathways.com/where-to-study/university-of-nottingham-international-college/courses/#postgraduate,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
126,https://www.kaplanpathways.com/where-to-study/us-universities/arizona-state-university/programs/degree-admission/#main,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
127,https://www.kaplanpathways.com/where-to-study/us-universities/simmons-university/programs/degree-admission/#main,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
